 17717| 56.915085|-23.874796| 5.24|  271.7|K|Eri
 17738| 56.983429|-30.167321| 5.52|  281.0|A|For
 17771| 57.067717| 11.143366| 5.08|  562.1|A|Tau
 17847| 57.290547| 24.053524| 3.62|  379.1|B|Tau
 17851| 57.296684| 24.136826| 5.05|  388.1|F|Tau
 17886| 57.386260| 33.091381| 5.14|  296.4|K|Per
 17959| 57.589483| 71.332368| 4.59|  336.1|C|Cam
 18089| 58.000935|  6.534914| 5.66|  708.7|F|Tau
 18141| 58.173558| -5.361242| 5.48|  501.5|A|Eri
 18216| 58.427846|-24.612213| 4.64|  383.5|A|Eri
 18246| 58.532994| 31.883658| 2.84|  987.9|A|Per
 18255| 58.572861| -2.954733| 4.46|  343.2|A|Eri
 18471| 59.216803| 22.478250| 5.62|  146.2|F|Tau
 18532| 59.463421| 40.010273| 2.90|  534.4|G|Per
 18543| 59.507209|-13.508245| 2.97|  220.3|K|Eri
 18597| 59.686406|-61.400151| 4.56|  525.8|G|Ret
 18614| 59.741249| 35.791027| 3.98| 1811.1|A|Per
 18673| 59.981150|-24.016257| 4.62|  332.7|B|Eri
 18724| 60.170086| 12.490376| 3.41|  370.5|F|Tau
 18744| 60.224188|-62.159369| 4.48|  486.6|G|Ret
 18772| 60.325296|-61.079051| 4.97|  332.7|K|Ret
 18788| 60.383474| -1.549626| 5.28|  452.8|K|Eri
 18907| 60.789070|  5.989309| 3.91|  129.4|B|Tau
 18957| 60.935849|  5.435638| 5.32| 1051.6|F|Tau
 19009| 61.090307| 24.106026| 5.46|  958.8|K|Tau
 19038| 61.173574| 22.082068| 4.36|  181.1|B|Tau
 19076| 61.333956| 22.009222| 5.90|   54.5|G|Tau
 19167| 61.646064| 50.351350| 4.25|  346.8|M|Per
 19171| 61.651658| 27.600025| 5.18|  493.9|M|Tau
 19205| 61.752156| 29.001288| 5.21|   89.8|G|Tau
 19335| 62.152062| 38.040228| 5.52|   69.5|B|Per
 19343| 62.165305| 47.712594| 3.96|  552.5|A|Per
 19388| 62.291252| 19.609294| 5.51|  291.1|K|Tau
 19483| 62.593833| -6.923823| 5.44|  374.7|G|Eri
 19513| 62.707837| 26.481039| 5.39|  195.2|B|Tau
 19515| 62.710138|-41.993741| 4.93|  175.3|G|Hor
 19554| 62.834149|  5.523035| 5.71|  125.9|A|Tau
 19587| 62.966388| -6.837779| 4.04|  125.4|F|Eri
 19719| 63.387942|  7.716034| 5.29|  120.7|G|Tau
 19740| 63.484962|  9.263898| 4.84|  370.5|K|Tau
 19747| 63.500339|-42.293873| 3.85|  116.8|B|Hor
 19777| 63.598721|-10.255889| 4.87|  206.3|K|Eri
 19780| 63.605963|-62.473979| 3.33|  163.0|F|Ret
 19811| 63.722126| 40.483724| 4.67|  626.9|A|Per
 19812| 63.724407| 48.409373| 4.12|  724.4|M|Per
 19849| 63.823492| -7.644558| 4.43|   16.4|G|Eri
 19860| 63.883522|  8.892410| 4.27|  434.7|F|Tau
 19893| 64.006214|-51.487096| 4.26|   66.1|B|Dor
 19921| 64.121181|-59.301748| 4.44|   59.5|K|Ret
 19990| 64.315359| 20.578740| 4.93|   93.4|K|Tau
 20020| 64.417772|-63.255492| 5.88|  465.7|B|Ret
 20042| 64.473411|-33.798331| 3.55|  178.1|A|Eri
 20049| 64.496569|-80.214181| 5.67|  407.5|B|Men
 20087| 64.596424| 21.579379| 5.64|  178.1|B|Tau
 20171| 64.858662| 21.142411| 5.50|  267.2|B|Tau
 20186| 64.902862| 21.773592| 5.34|  316.5|F|Tau
 20205| 64.948058| 15.627700| 3.65|  153.8|A|Tau
 20219| 64.990145| 14.035250| 5.58|  146.2|A|Tau
 20250| 65.088478| 27.350941| 4.97|  343.2|G|Tau
 20252| 65.102734| 34.566742| 4.93|  226.4|A|Per
 20261| 65.151020| 15.095504| 5.26|  153.8|A|Tau
 20297| 65.241798|-81.580227| 5.78|  175.3|K|Men
 20384| 65.471732|-63.386815| 5.24|  379.1|A|Ret
 20400| 65.514374| 14.077251| 5.72|  148.9|B|Tau
 20430| 65.645544| 25.629358| 5.38|  267.2|B|Tau
 20455| 65.733447| 17.542584| 3.77|  153.1|G|Tau
 20484| 65.854160| 16.777327| 5.64|  153.8|B|Tau
 20507| 65.920335| -3.745332| 5.17|  207.6|K|Eri
 20522| 65.965990|  9.460984| 5.10|  397.6|B|Tau
 20535| 66.009022|-34.016986| 3.97|  273.9|K|Eri
 20542| 66.023724| 17.444212| 4.80|  145.5|B|Tau
 20579| 66.121420| 34.130841| 5.73|  615.1|B|Per
 20591| 66.155934| 33.959888| 5.77|  135.8|K|Per
 20635| 66.342078| 22.293981| 4.21|  153.1|A|Tau
 20641| 66.353936| 22.200112| 5.27|  144.2|A|Tau
 20648| 66.372156| 17.927989| 4.30|  147.5|B|Tau
 20711| 66.576645| 22.813694| 4.28|  154.5|G|Tau
 20713| 66.586132| 15.618346| 4.48|  156.0|B|Tau
 20732| 66.651570| 14.713858| 4.69|  452.8|B|Tau
 20789| 66.822699| 22.996369| 5.53|  412.7|G|Tau
 20873| 67.097236| 14.741026| 5.90|  177.2|F|Tau
 20877| 67.109855| 16.359629| 4.96|  194.0|K|Tau
 20885| 67.143468| 15.962217| 3.84|  157.5|G|Tau
 20889| 67.153889| 19.180521| 3.53|  155.2|K|Tau
 20894| 67.165312| 15.870947| 3.40|  148.9|G|Tau
 20901| 67.208754| 13.047639| 5.02|  160.6|B|Tau
 20995| 67.535554| 15.637899| 5.58|  142.4|B|Tau
 21036| 67.655411| 13.724450| 5.40|  149.5|S|Tau
 21039| 67.661778| 15.691938| 5.47|  144.2|B|Tau
 21060| 67.708740|-44.953744| 5.07|  708.7|B|Cae
 21139| 67.969456| -0.043991| 4.91|  835.9|K|Eri
 21248| 68.377623|-29.765832| 4.49|  124.4|K|Eri
 21273| 68.461897| 14.844487| 4.65|  152.3|B|Tau
 21278| 68.478041| -6.738896| 5.71|  776.2|B|Eri
 21281| 68.498827|-55.045006| 3.30|  175.3|A|Dor
 21296| 68.548507| -8.231359| 5.20|  815.0|B|Eri
 21393| 68.887799|-30.562310| 3.81|  209.0|B|Eri
 21402| 68.913473| 10.160917| 4.25|  150.2|K|Tau
 21421| 68.980002| 16.509762| 0.87|   65.1|B|Tau
 21444| 69.079752| -3.352448| 3.93|  582.1|F|Eri
 21547| 69.400444| -2.473392| 5.22|   97.0|B|Eri
 21588| 69.539068| 16.033389| 5.78|  148.2|B|Tau
 21589| 69.539174| 12.510874| 4.27|  149.5|K|Tau
 21594| 69.545296|-14.303587| 3.86|  109.4|B|Eri
 21673| 69.788322| 15.800034| 5.08|  151.6|B|Tau
 21683| 69.818549| 15.918024| 4.67|  159.0|B|Tau
 21727| 69.977863| 53.079574| 5.07|  493.9|F|Cam
 21730| 69.991807| 53.473236| 5.36|  276.3|A|Cam
 21735| 70.014243| 12.197641| 5.45|  343.2|M|Tau
 21763| 70.110391|-19.671257| 4.32|  362.2|G|Eri
 21770| 70.140930|-41.863570| 4.44|   65.6|B|Cae
 21861| 70.514360|-37.144766| 5.04|   90.1|A|Cae
 21881| 70.561265| 22.956975| 4.27|  402.5|F|Tau
 21914| 70.693569|-50.481418| 5.30|  343.2|M|Pic
 21928| 70.726245| 43.365265| 5.30|  271.7|B|Per
 21949| 70.766445|-70.931112| 5.53|  479.4|A|Men
 21986| 70.894699| -8.794246| 5.98|  407.5|B|Eri
 22024| 71.022158| -8.503574| 5.78| 1358.3|B|Eri
 22040| 71.087997|-59.732841| 5.28|  221.8|K|Dor
 22109| 71.375588| -3.254625| 4.01|  534.4|A|Eri
 22263| 71.900884|-16.934867| 5.49|   43.4|K|Eri
 22287| 72.000903| 56.757539| 5.29|  162.2|B|Cam
 22325| 72.135536|-16.329581| 5.76|  135.3|B|Eri
 22449| 72.458909|  6.961247| 3.19|   26.2|G|Ori
 22453| 72.477777| 37.488181| 4.89|  525.8|M|Aur
 22479| 72.548288|-16.217283| 5.03|  243.3|A|Eri
 22509| 72.653009|  8.900253| 4.35|  194.0|G|Ori
 22531| 72.730776|-53.461721| 5.58|  120.7|A|Pic
 22549| 72.801525|  5.605101| 3.68| 1253.8|B|Ori
 22565| 72.843389| 18.839941| 5.08|  188.4|B|Tau
 22626| 73.021539| 63.505650| 5.47|  501.5|B|Cam
 22667| 73.133182| 14.250778| 4.71|  543.3|F|Ori
 22678| 73.158330| 36.703196| 4.79|  562.1|K|Aur
 22701| 73.223668| -5.452756| 4.36|  226.4|K|Eri
 22730| 73.344814|  2.508265| 5.33|  639.2|B|Ori
 22783| 73.512544| 66.342660| 4.26| 6520.0|B|Cam
 22797| 73.562899|  2.440671| 3.71| 1358.3|A|Ori
 22833| 73.695444| 11.425973| 5.18|  241.5|B|Ori
 22845| 73.723767| 10.151145| 4.64|  120.7|G|Ori
 22854| 73.763091| 55.259130| 5.52|  665.3|K|Cam
 22871| 73.796415|-74.937002| 5.47|  708.7|A|Men
 22957| 74.093004| 13.514578| 4.06|  168.9|B|Ori
 22958| 74.100789| -5.171351| 5.50|  740.9|B|Eri
 23015| 74.248401| 33.166135| 2.69|  509.4|F|Aur
 23040| 74.321752| 53.752083| 4.43|  374.7|K|Cam
 23068| 74.452690| 23.948585| 5.79|  472.5|B|Tau
 23088| 74.539068| 25.050521| 5.79|  296.4|B|Tau
 23123| 74.637095|  1.714035| 4.47|  958.8|M|Ori
 23148| 74.712447|-82.470523| 5.84|  350.5|M|Men
 23179| 74.814064| 37.890482| 4.93|  159.0|G|Aur
 23221| 74.960170|-10.262993| 5.39|  178.1|A|Eri
 23231| 74.982138|-12.537205| 4.78|  291.1|A|Eri
 23261| 75.076447| 39.394704| 5.95|  172.5|B|Aur
 23265| 75.086321| 81.194021| 5.09|  343.2|F|Cep
 23364| 75.359771| -7.173978| 4.80|  958.8|K|Eri
 23416| 75.492225| 43.823314| 3.03| 2037.5|B|Aur
 23453| 75.619500| 41.075890| 3.69|  795.1|B|Aur
 23467| 75.679187|-71.314326| 5.30|  639.2|F|Men
 23474| 75.687269|-22.795088| 5.74|  525.8|A|Lep
 23482| 75.703022|-49.151473| 5.37|   85.3|B|Pic
 23497| 75.773767| 21.590062| 4.62|  163.0|F|Tau
 23522| 75.854572| 60.442281| 4.03|  987.9|F|Cam
 23595| 76.101299|-35.482871| 4.55|  185.2|G|Cae
 23607| 76.142243| 15.404181| 4.65|  397.6|F|Ori
 23649| 76.241469|-49.577830| 5.05|  472.5|K|Pic
 23685| 76.365217|-22.370857| 3.19|  226.4|G|Lep
 23693| 76.377877|-57.472989| 4.71|   38.0|F|Dor
 23734| 76.535249| 58.972391| 5.22|  665.3|K|Cam
 23767| 76.628621| 41.234641| 3.18|  218.8|B|Aur
 23783| 76.669410| 51.598143| 4.98|   85.6|F|Aur
 23794| 76.690195| -4.655163| 5.12|  278.6|K|Eri
 23835| 76.861150| 18.645007| 4.91|   51.7|F|Tau
 23871| 76.951786| 20.418455| 5.28|  173.4|B|Tau
 23875| 76.962641| -5.086263| 2.78|   88.8|K|Eri
 23879| 76.970305|  8.498573| 5.33|  194.0|B|Ori
 23883| 76.980978| 21.704836| 5.84| 1018.8|F|Tau
 23900| 77.027593| 24.265188| 5.50| 3260.0|G|Tau
 23941| 77.181945| -4.456246| 5.11|   81.5|G|Eri
 23972| 77.286596| -8.754076| 4.25| 1715.8|F|Eri
 23983| 77.331685|  9.829598| 5.43|  176.2|A|Ori
 24010| 77.424831| 15.597272| 4.81|  319.6|K|Ori
 24244| 78.074531|-11.869143| 4.45|  241.5|F|Lep
 24305| 78.232805|-16.205429| 3.29|  184.2|A|Lep
 24327| 78.307854|-12.941288| 4.36|  562.1|F|Lep
 24331| 78.322832|  2.861253| 4.46|  343.2|F|Ori
 24340| 78.357215| 38.484674| 4.82|  162.2|G|Aur
 24372| 78.439279|-67.185350| 4.81|  543.3|K|Dor
 24436| 78.634464| -8.201639| 0.18|  776.2|G|Ori
 24504| 78.851715| 32.687570| 5.01|  269.4|B|Aur
 24555| 79.017247| 11.341370| 5.52|  366.3|G|Ori
 24608| 79.172065| 45.999029| 0.08|   42.2|G|Aur
 24659| 79.370931|-34.894390| 4.81|  110.1|K|Col
 24674| 79.401662| -6.844386| 3.59|  552.5|B|Ori
 24727| 79.543950| 33.372004| 4.54|  234.5|F|Aur
 24813| 79.783660| 40.100667| 4.69|   41.2|A|Aur
 24817| 79.796790|  2.595936| 5.34|  197.6|B|Ori
 24822| 79.819124| 22.096691| 4.96|  206.3|K|Tau
 24829| 79.842141|-50.606520| 5.44|  117.7|A|Pic
 24845| 79.893858|-13.176777| 4.29| 1086.7|B|Lep
 24873| 79.995962|-12.315605| 5.29|  332.7|K|Lep
 24879| 80.003838| 33.958063| 5.05| 2963.6|A|Aur
 25044| 80.440615| -0.382469| 4.72| 1304.0|F|Ori
 25048| 80.451688| 41.804663| 5.22|  639.2|A|Aur
 25142| 80.708339|  3.544448| 4.99|  958.8|B|Ori
 25197| 80.865944| 57.544531| 5.24|  339.6|F|Cam
 25202| 80.875649|-13.927350| 5.25| 1811.1|B|Lep
 25247| 80.986818| -7.807956| 4.13|  174.3|K|Ori
 25278| 81.105460| 17.383552| 5.00|   47.8|G|Tau
 25281| 81.119238| -2.397138| 3.35|  905.6|F|Ori
 25282| 81.120463| -0.891669| 5.07|  172.5|A|Ori
 25292| 81.163092| 37.385375| 5.02|  517.5|G|Aur
 25302| 81.186777|  1.846446| 4.89| 1124.1|G|Ori
 25336| 81.282784|  6.349735| 1.64|  243.3|F|Ori
 25428| 81.572908| 28.607873| 1.65|  130.9|B|Tau
 25429| 81.580321|-58.912599| 5.14|  465.7|M|Dor
 25473| 81.709284|  3.095677| 4.59| 1417.4|A|Ori
 25499| 81.792036| 17.962268| 5.40|  665.3|G|Tau
 25539| 81.908683| 21.936982| 4.88|  693.6|A|Tau
 25541| 81.912031| 34.475986| 5.08|  402.5|M|Aur
 25555| 81.940024| 15.874104| 5.52|  562.1|B|Tau
 25583| 82.006669| 17.239242| 5.77|  708.7|G|Tau
 25606| 82.061360|-20.759232| 2.81|  159.0|K|Lep
 25695| 82.318720| 25.150306| 5.47|  434.7|A|Tau
 25737| 82.433256| -1.092176| 4.71|  452.8|A|Ori
 25769| 82.542540| 63.067232| 5.43|  931.4|A|Cam
 25813| 82.696033|  5.948218| 4.20|  288.5|K|Ori
 25853| 82.781765|-20.863555| 5.53|  271.7|A|Lep
 25859| 82.803065|-35.470436| 3.86|  276.3|B|Col
 25861| 82.810549|  3.292135| 5.46| 1552.4|F|Ori
 25918| 82.969424|-76.341663| 5.18|  100.6|F|Men
 25923| 82.982751| -7.301526| 4.62| 1552.4|K|Ori
 25930| 83.001666| -0.299093| 2.25|  905.6|A|Ori
 25945| 83.053130| 18.594245| 4.32| 1917.6|A|Tau
 25984| 83.181976| 32.192031| 4.71| 4075.0|K|Aur
 25985| 83.182558|-17.822292| 2.58| 1304.0|A|Lep
 25993| 83.214070|-38.513346| 5.45|  172.5|F|Col
 26064| 83.381791| 18.540231| 5.67| 1917.6|G|Tau
 26069| 83.406318|-62.489856| 3.76| 1051.6|G|Dor
 26093| 83.476188| 14.305592| 5.60|  517.5|B|Ori
 26126| 83.569959|  3.766934| 5.32|  346.8|B|Ori
 26176| 83.705158|  9.489585| 4.39|  987.9|K|Ori
 26207| 83.784490|  9.934163| 3.39| 1051.6|A|Ori
 26235| 83.845416| -5.416063| 4.98| 1917.6|G|Ori
 26237| 83.846507| -4.838340| 4.58|  776.2|K|Ori
 26241| 83.858255| -5.909900| 2.75| 1304.0|K|Ori
 26248| 83.863002| 24.039638| 5.37|  603.7|A|Tau
 26268| 83.914521| -4.856086| 5.24|  370.5|B|Ori
 26311| 84.053386| -1.201917| 1.69| 1358.3|G|Ori
 26366| 84.226378|  9.291412| 4.09|  116.0|F|Ori
 26382| 84.265457| 17.040409| 5.53|  175.3|A|Tau
 26394| 84.286636|-80.471675| 5.65|   59.4|F|Men
 26451| 84.411184| 21.142593| 2.97|  417.9|K|Tau
 26460| 84.436013|-28.689794| 5.28|  138.7|B|Col
 26536| 84.658748| 30.492441| 5.40|  446.6|B|Aur
 26549| 84.686522| -2.600068| 3.77| 1164.3|A|Ori
 26563| 84.721216| -7.212708| 4.77|  153.8|K|Ori
 26594| 84.796441|  4.121467| 4.50| 1630.0|B|Ori
 26634| 84.912250|-34.074049| 2.65|  267.2|A|Col
 26640| 84.934136| 25.897149| 5.18|  493.9|A|Tau
 26727| 85.189687| -1.942578| 1.74|  815.0|K|Ori
 26777| 85.323814| 16.534183| 4.84|  740.9|B|Tau
 26865| 85.558160|-22.373737| 5.88|  758.1|G|Lep
 26885| 85.619435|  1.474665| 4.90|  301.9|A|Ori
 27072| 86.116562|-22.447487| 3.59|   29.2|G|Lep
 27100| 86.193413|-65.735541| 4.34|  144.9|M|Dor
 27196| 86.475203| 49.826283| 5.46|  479.4|F|Aur
 27204| 86.499554|-32.306380| 5.18| 1304.0|F|Col
 27249| 86.626539| 56.115718| 5.93|  192.9|A|Cam
 27288| 86.738957|-14.821947| 3.55|   70.1|A|Lep
 27316| 86.804790| 14.488425| 5.72|  423.4|A|Tau
 27321| 86.821181|-51.066713| 3.85|   62.8|A|Pic
 27338| 86.859156| 17.729153| 5.47| 1253.8|A|Tau
 27364| 86.928770| 13.899632| 5.28|  795.1|K|Tau
 27366| 86.939116| -9.669602| 2.07|  724.4|K|Ori
 27386| 87.000966|  6.454210| 5.26|  479.4|B|Ori
 27468| 87.253998| 24.567555| 4.88|  517.5|M|Tau
 27483| 87.293581| 39.181133| 4.51|  213.1|F|Aur
 27511| 87.387264| 12.651366| 4.89|  271.7|A|Tau
 27530| 87.456570|-56.166489| 4.50|  173.4|A|Pic
 27534| 87.473140|-66.901231| 5.10|  509.4|G|Dor
 27566| 87.569997|-79.361523| 5.46|  269.4|F|Men
 27581| 87.620431| 14.305699| 5.54|  313.5|B|Tau
 27628| 87.739803|-35.769292| 3.12|   86.0|A|Col
 27639| 87.760043| 37.305682| 4.72|  472.5|B|Aur
 27654| 87.829803|-20.877514| 3.76|  112.0|K|Lep
 27658| 87.841597| -7.518003| 5.36| 1715.8|B|Ori
 27673| 87.872469| 39.148479| 3.97|  214.5|F|Aur
 27743| 88.092926| 14.171794| 5.60|  517.5|A|Tau
 27750| 88.110178|  1.855158| 4.76| 1124.1|A|Ori
 27810| 88.278685|-33.801440| 4.88|  339.6|F|Col
 27830| 88.331848| 27.612285| 4.56|  434.7|K|Tau
 27913| 88.596183| 20.276415| 4.39|   28.2|B|Ori
 27949| 88.711608| 55.706905| 4.96|  241.5|A|Aur
 27965| 88.736194| 19.749624| 5.92| 1417.4|K|Ori
 27971| 88.740938| 59.888412| 5.20|  402.5|G|Cam
 27989| 88.792872|  7.407036| 0.45|  428.9|G|Ori
 28010| 88.874543|-37.120609| 4.97|  329.3|A|Col
 28098| 89.087262|-31.382455| 5.52| 1481.8|F|Col
 28103| 89.101326|-14.168038| 3.71|   49.0|F|Lep
 28199| 89.384216|-35.283307| 4.36|  857.9|A|Col
 28237| 89.498574| 25.953916| 4.81| 2037.5|K|Tau
 28271| 89.601830|  1.837127| 5.89|  354.3|A|Ori
 28296| 89.706587|  0.552974| 5.21|  366.3|F|Ori
 28325| 89.767949| -9.558140| 5.04|  329.3|K|Mon
 28328| 89.786627|-42.815108| 3.96|  534.4|A|Col
 28358| 89.881460| 54.284982| 3.72|  140.5|F|Aur
 28360| 89.882373| 44.947435| 1.90|   82.1|G|Aur
 28380| 89.930159| 37.212764| 2.65|  173.4|B|Aur
 28404| 89.983756| 45.936753| 4.30|  835.9|A|Aur
 28499| 90.243995| 47.901974| 5.71| 1018.8|M|Aur
 28574| 90.460108|-10.597939| 4.92|  987.9|M|Mon
 28614| 90.595793|  9.647368| 4.12|  151.6|K|Ori
 28691| 90.864001| 19.690610| 5.14| 1086.7|A|Ori
 28734| 91.030069| 23.263632| 4.16|  150.9|M|Gem
 28812| 91.242448|  5.419970| 5.67| 1086.7|O|Ori
 28814| 91.243166|  4.158677| 5.63| 2507.7|B|Ori
 28816| 91.246386|-16.484427| 4.92| 1086.7|A|Lep
 28823| 91.264251| 42.981986| 5.90|  168.0|K|Aur
 28909| 91.539009|-66.039689| 5.72|  332.7|A|Dor
 28946| 91.646207| 38.482772| 5.35|  379.1|B|Aur
 29034| 91.881800|-37.252921| 5.00|  758.1|G|Col
 29038| 91.893008| 14.768523| 4.42|  534.4|B|Ori
 29048| 91.923459|-19.166004| 5.28|  708.7|A|Lep
 29064| 91.970282|-42.154001| 5.50|  260.8|K|Col
 29134| 92.184767|-68.843457| 5.06|  276.3|B|Dor
 29246| 92.495811| 58.935649| 5.35|  350.5|A|Cam
 29271| 92.559180|-74.752528| 5.08|   33.1|K|Men
 29276| 92.574638|-54.968661| 4.72| 1630.0|G|Pic
 29353| 92.812563|-65.589705| 5.01|  665.3|F|Dor
 29379| 92.884605| 24.420379| 5.83|  758.1|A|Gem
 29388| 92.902411| 48.711125| 5.78|  310.5|G|Aur
 29426| 92.984987| 14.208814| 4.45|  639.2|F|Ori
 29433| 93.005579| 19.790572| 5.76|  958.8|F|Ori
 29434| 93.013651| 16.130447| 4.95|  776.2|K|Ori
 29490| 93.212720| 65.718499| 5.36|  639.2|B|Cam
 29650| 93.712233| 19.156889| 5.20|   68.9|K|Ori
 29651| 93.713902| -6.274727| 3.99|  639.2|F|Mon
 29655| 93.719570| 22.506824| 3.31|  350.5|K|Gem
 29696| 93.844736| 29.498712| 4.32|  168.9|K|Aur
 29704| 93.854696| 16.143206| 5.34|  479.4|K|Ori
 29730| 93.918782| 59.999034| 5.37|  501.5|G|Cam
 29736| 93.937359| 12.551071| 5.44| 1417.4|K|Ori
 29800| 94.110708| 12.271710| 5.04|   63.9|F|Ori
 29807| 94.138064|-35.140732| 4.37|  183.1|A|Col
 29850| 94.277570|  9.942536| 5.39|  252.7|A|Ori
 29919| 94.478467| 61.515292| 5.01|  592.7|M|Lyn
 30060| 94.905795| 59.010905| 4.44|  148.9|B|Lyn
 30073| 94.928337| -7.822910| 5.27|  815.0|F|Mon
 30122| 95.078280|-30.063377| 3.02|  336.1|B|CMa
 30247| 95.442117| 53.452395| 5.34|  186.3|G|Aur
 30277| 95.528521|-33.436273| 3.85|  236.2|M|Col
 30321| 95.659292|-69.984128| 5.56|  592.7|A|Dor
 30324| 95.674948|-17.955917| 1.98|  501.5|A|CMa
 30342| 95.732786|-56.369921| 5.60|  163.8|B|Pic
 30343| 95.739963| 22.513850| 2.87|  231.2|B|Gem
 30419| 95.942074|  4.592839| 4.39|  128.3|B|Mon
 30438| 95.987878|-52.695718|-0.62|  313.5|B|Car
 30520| 96.224592| 49.287899| 4.92| 4075.0|A|Aur
 30565| 96.369379|-69.690787| 5.37|  265.0|F|Dor
 30679| 96.703663| 58.417413| 5.21|  679.2|F|Lyn
 30772| 96.989883| -4.762147| 5.06| 1358.3|B|Mon
 30788| 97.042573|-32.580129| 4.47|  407.5|B|CMa
 30827| 97.142036| 30.493070| 5.75| 1552.4|G|Aur
 30867| 97.204475| -7.033050| 3.76|  693.6|B|Mon
 30883| 97.240794| 20.212167| 4.13|  501.5|B|Gem
 30972| 97.512417| 46.685536| 5.88|  525.8|K|Aur
 31039| 97.696422| 58.163457| 5.86|  185.2|A|Lyn
 31125| 97.964034|-23.418437| 4.34| 2037.5|G|CMa
 31137| 97.992965|-58.753841| 5.69|  724.4|B|Pic
 31159| 98.080109|  4.855995| 5.88|  517.5|A|Mon
 31216| 98.225957|  7.332979| 4.47| 1481.8|A|Mon
 31416| 98.764083|-22.964833| 4.54|  412.7|B|CMa
 31434| 98.800258| 28.022344| 5.26|  446.6|G|Aur
 31564| 99.095240|-18.659945| 5.71|  276.3|G|CMa
 31592| 99.170829|-19.255709| 3.95|   64.7|A|CMa
 31665| 99.409995| 56.857507| 5.87|  322.8|G|Lyn
 31676| 99.423501| 61.481900| 5.94|  173.4|F|Lyn
 31681| 99.427926| 16.399415| 1.93|  104.8|G|Gem
 31685| 99.440299|-43.195924| 3.17|  423.4|F|Pup
 31700| 99.472608|-18.237457| 4.42|  465.7|A|CMa
 31737| 99.595913| 28.984391| 5.76|  423.4|B|Aur
 31771| 99.664809| 39.391115| 5.70|  316.5|A|Aur
 31789| 99.704944| 39.902588| 5.34|  758.1|A|Aur
 31832| 99.832613| 42.489012| 4.80|  434.7|K|Aur
 31897|100.012119|-80.813722| 5.61|  402.5|A|Men
 31978|100.244421|  9.895760| 4.66| 1018.8|B|Mon
 32104|100.601344| 17.645514| 5.20|  139.3|A|Gem
 32173|100.770868| 44.524524| 5.04|  304.7|B|Aur
 32246|100.983041| 25.131155| 3.06|  905.6|F|Gem
 32249|100.997059| 13.228143| 4.49|  276.3|B|Gem
 32292|101.118621|-31.070538| 5.23| 2507.7|A|CMa
 32311|101.189436| 28.970989| 5.42|  571.9|B|Gem
 32349|101.288541|-16.713143|-1.44|    8.6|M|CMa
 32362|101.322640| 12.896055| 3.35|   57.2|A|Gem
 32438|101.558970| 59.441691| 4.86|  228.0|B|Lyn
 32480|101.684746| 43.577025| 5.24|   53.8|F|Aur
 32489|101.706227| 57.169271| 5.34|  207.6|A|Lyn
 32492|101.712891|-14.425996| 5.28|  639.2|B|CMa
 32533|101.832685|  8.037283| 4.77|  486.6|B|Mon
 32562|101.914920| 48.789461| 5.22|  423.4|K|Aur
 32578|101.965237|  2.412189| 4.48|  374.7|B|Mon
 32607|102.048071|-61.941980| 3.24|   98.8|K|Pic
 32753|102.457689| 16.202913| 5.87|  931.4|B|Gem
 32759|102.460273|-32.508488| 3.50|  795.1|F|CMa
 32768|102.483903|-50.614400| 2.94|  182.1|B|Pup
 32814|102.606249| 13.413195| 5.68| 1481.8|G|Gem
 32844|102.691513| 41.781565| 4.99|  366.3|A|Aur
 32864|102.737867| 67.571923| 5.14|  857.9|B|Cam
 32912|102.862413|-70.963473| 5.41|  562.1|A|Vol
 32921|102.887707| 21.761232| 5.28|  525.8|B|Gem
 33018|103.197250| 33.961370| 3.60|  196.4|B|Gem
 33048|103.271090| 59.448655| 5.34|  440.5|K|Lyn
 33092|103.387127|-20.224264| 4.82| 1630.0|M|CMa
 33104|103.426005| 68.888292| 5.11|  987.9|G|Cam
 33152|103.533145|-24.184223| 3.89| 2037.5|B|CMa
 33160|103.547836|-12.038593| 4.08|  252.7|K|CMa
 33202|103.660808| 13.178016| 4.73|   91.1|K|Gem
 33248|103.761409|-20.404851| 5.80|  603.7|B|CMa
 33277|103.827878| 25.375636| 5.74|   56.3|G|Gem
 33302|103.905829|-20.136593| 4.66|   95.3|M|CMa
 33345|104.027695|-14.043446| 5.00|  905.6|A|CMa
 33347|104.034276|-17.054247| 4.36| 2963.6|B|CMa
 33377|104.133585| 46.273986| 5.85|  815.0|K|Aur
 33384|104.143668|-79.420189| 5.45|  354.3|A|Men
 33449|104.319161| 58.423060| 4.35|  170.7|K|Lyn
 33485|104.404687| 45.094102| 4.90|  224.8|B|Lyn
 33579|104.656445|-28.972089| 1.50|  428.9|K|CMa
 33715|105.065935| 16.079005| 5.73| 5433.3|M|Gem
 33856|105.429799|-27.934842| 3.49| 1207.4|B|CMa
 33927|105.603269| 24.215447| 5.20| 1630.0|B|Gem
 33971|105.728248| -4.239238| 4.99| 1124.1|B|Mon
 33977|105.756140|-23.833301| 3.02| 2507.7|F|CMa
 34045|105.939555|-15.633259| 4.11|  402.5|K|CMa
 34088|106.027231| 20.570299| 4.01| 1164.3|G|Gem
 34440|107.091843| 15.930926| 5.47|  304.7|B|Gem
 34444|107.097859|-26.393208| 1.83| 1811.1|B|CMa
 34473|107.176423|-70.497340| 5.68|  146.8|F|Vol
 34481|107.186769|-70.499194| 3.78|  141.7|B|Vol
